,NCTId,DesignAllocation,DesignMasking,DesignPrimaryPurpose,DesignTimePerspective,EnrollmentCount,HealthyVolunteers,IsFDARegulatedDevice,IsFDARegulatedDrug,LeadSponsorClass,PatientRegistry,SamplingMethod ,StudyType,Active Comparator,Experimental,No Intervention,Other_x,Placebo Comparator,Sham Comparator,Full Range,Inter-Quartile Range,Standard Deviation,Count of Participants,Count of Units,Geometric Mean,Least Squares Mean,Mean,Median,Number,AMBIG,FED_x,INDUSTRY_x,NETWORK_x,NIH_x,OTHER_x,OTHER_GOV_x,UNKNOWN,Behavioral,Biological,Combination Product,Device,Diagnostic Test,Dietary Supplement,Drug,Genetic,Other_y,Procedure,Radiation,FED_y,INDIV,INDUSTRY_y,NETWORK_y,NIH_y,OTHER_y,OTHER_GOV_y,Adult,Child,Older Adult
97,NCT00005781,0,0,0,0,600,No,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
98,NCT00005879,Randomized,Quadruple,Prevention,0,199,Accepts Healthy Volunteers,0,0,OTHER,0,0,Interventional,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
99,NCT00005924,0,0,0,0,41,No,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
100,NCT00006018,N/A,None (Open Label),Treatment,0,5,No,0,0,OTHER,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
101,NCT00006162,Randomized,0,Prevention,0,0,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
102,NCT00006172,Randomized,Single,Treatment,0,32,No,0,0,OTHER,0,0,Interventional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
103,NCT00006181,Randomized,None (Open Label),Prevention,0,600,Accepts Healthy Volunteers,0,0,OTHER,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
104,NCT00006264,0,0,Treatment,0,0,No,0,0,NETWORK,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
105,NCT00006286,Randomized,Double,Treatment,0,432,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
106,NCT00006332,0,None (Open Label),Treatment,0,0,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
107,NCT00006604,Non-Randomized,None (Open Label),Treatment,0,195,No,0,0,NIH,0,0,Interventional,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
108,NCT00007527,Non-Randomized,None (Open Label),Treatment,0,600,No,0,0,FED,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
109,NCT00007540,0,0,0,0,0,No,0,0,FED,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
110,NCT00007579,0,0,0,0,0,No,0,0,FED,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
111,NCT00007592,0,0,0,Prospective,0,No,0,0,FED,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
112,NCT00007618,0,0,0,0,0,No,0,0,FED,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
113,NCT00007631,Randomized,Double,Treatment,0,1131,No,0,0,FED,0,0,Interventional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
114,NCT00007722,0,0,0,Prospective,135,No,0,0,FED,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
115,NCT00007735,Randomized,Double,0,0,450,Accepts Healthy Volunteers,0,0,FED,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
116,NCT00007748,Randomized,None (Open Label),Treatment,0,1064,No,0,0,FED,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
117,NCT00008385,Randomized,Triple,Prevention,0,1772,No,0,0,NETWORK,0,0,Interventional,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1
118,NCT00008749,0,0,0,0,0,Accepts Healthy Volunteers,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
119,NCT00010309,0,0,Treatment,0,0,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
120,NCT00010491,Randomized,Double,Treatment,0,0,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
121,NCT00010504,Randomized,Single,Treatment,0,0,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
122,NCT00010816,Randomized,Double,Treatment,0,0,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
123,NCT00012701,0,0,0,0,1600,No,0,0,FED,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
124,NCT00012883,Randomized,None (Open Label),Treatment,0,110,No,0,0,FED,0,0,Interventional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
125,NCT00013026,Randomized,Single,0,0,700,Accepts Healthy Volunteers,0,0,FED,0,0,Interventional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
126,NCT00013078,Randomized,None (Open Label),Prevention,0,210,No,0,0,FED,0,0,Interventional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
127,NCT00013442,0,0,0,Prospective,20,No,0,0,FED,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
128,NCT00013715,0,0,0,Prospective,60,Accepts Healthy Volunteers,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
129,NCT00013910,Randomized,Double,Treatment,0,30,Accepts Healthy Volunteers,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
130,NCT00014950,Randomized,0,Diagnostic,0,0,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
131,NCT00015613,0,0,0,Other,1500,Accepts Healthy Volunteers,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
132,NCT00016406,Randomized,None (Open Label),Treatment,0,399,No,0,0,NETWORK,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
133,NCT00016510,0,0,0,0,63,Accepts Healthy Volunteers,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
134,NCT00016653,Randomized,Double,Treatment,0,48,No,0,0,NETWORK,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
135,NCT00017199,0,0,Treatment,0,0,No,0,0,OTHER,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
136,NCT00018551,Randomized,Double,Prevention,0,0,Accepts Healthy Volunteers,0,0,FED,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
137,NCT00018876,Randomized,Double,Treatment,0,46,No,0,0,OTHER,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
138,NCT00021814,Randomized,Quadruple,Treatment,0,3407,Accepts Healthy Volunteers,No,Yes,NIH,0,0,Interventional,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
139,NCT00022750,Randomized,0,Prevention,0,800,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
140,NCT00022997,0,0,0,0,450,No,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
141,NCT00025389,N/A,None (Open Label),Treatment,0,8,No,0,0,OTHER,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
142,NCT00026221,Randomized,None (Open Label),Treatment,0,57,No,0,0,NIH,0,0,Interventional,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
143,NCT00026611,0,Double,Prevention,0,0,Accepts Healthy Volunteers,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
144,NCT00026728,0,0,0,0,20169,No,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
145,NCT00027404,Randomized,Double,Treatment,0,48,No,0,0,OTHER,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
146,NCT00028145,0,0,0,Prospective,3090,No,0,0,NETWORK,0,Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
147,NCT00028340,0,0,0,Prospective,214,Accepts Healthy Volunteers,0,0,NIH,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
148,NCT00028353,Randomized,Double,Prevention,0,500,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
149,NCT00030940,0,0,0,0,40,No,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
150,NCT00031291,0,0,0,0,400,No,0,0,NIH,0,0,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
151,NCT00031447,Randomized,Triple,Treatment,0,29,No,0,0,NIH,0,0,Interventional,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
152,NCT00031499,Randomized,None (Open Label),Treatment,0,593,Accepts Healthy Volunteers,0,0,NIH,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
153,NCT00032344,Non-Randomized,None (Open Label),Diagnostic,0,3200,No,0,0,FED,0,0,Interventional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
154,NCT00032448,Randomized,None (Open Label),0,0,2200,No,0,0,FED,0,0,Interventional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
155,NCT00032513,0,0,0,Prospective,300,Accepts Healthy Volunteers,0,0,NIH,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
156,NCT00032760,Randomized,None (Open Label),Treatment,0,160,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
157,NCT00032890,Randomized,Double,Treatment,0,1588,No,0,0,FED,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
158,NCT00033722,0,0,Treatment,0,0,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
159,NCT00034294,Randomized,Double,Treatment,0,300,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
160,NCT00035100,Non-Randomized,None (Open Label),Treatment,0,54,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
161,NCT00036647,Randomized,Double,Treatment,0,731,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
162,NCT00037206,Non-Randomized,None (Open Label),Treatment,0,30,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
163,NCT00037219,Non-Randomized,None (Open Label),Treatment,0,120,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
164,NCT00039468,Non-Randomized,None (Open Label),Treatment,0,26,No,0,0,OTHER,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
165,NCT00039741,Randomized,None (Open Label),Treatment,0,266,No,0,0,NIH,0,0,Interventional,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
166,NCT00039962,Randomized,Double,Treatment,0,500,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
167,NCT00040027,Randomized,Double,Treatment,0,500,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
168,NCT00040885,Randomized,Double,Supportive Care,0,67,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
169,NCT00040937,N/A,None (Open Label),Treatment,0,147,No,0,0,NETWORK,0,0,Interventional,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
170,NCT00041119,Randomized,None (Open Label),Treatment,0,3871,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
171,NCT00042510,N/A,None (Open Label),Treatment,0,103,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
172,NCT00043706,0,0,Treatment,0,0,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
173,NCT00043745,Randomized,Triple,Prevention,0,224,Accepts Healthy Volunteers,0,0,OTHER,0,0,Interventional,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
174,NCT00044525,Non-Randomized,None (Open Label),Treatment,0,82,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
175,NCT00045903,Randomized,Single,Treatment,0,136,No,0,0,OTHER,0,0,Interventional,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
176,NCT00046306,Randomized,Double,Prevention,0,375,Accepts Healthy Volunteers,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
177,NCT00046475,Randomized,Double,Treatment,0,140,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
178,NCT00046813,0,Double,Treatment,0,100,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
179,NCT00047515,Randomized,Double,Treatment,0,0,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
180,NCT00048321,Randomized,Double,Treatment,0,160,No,0,0,INDUSTRY,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
181,NCT00048555,Non-Randomized,None (Open Label),Treatment,0,90,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
182,NCT00048932,Randomized,Double,Treatment,0,1795,No,0,0,INDUSTRY,0,0,Interventional,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
183,NCT00049439,N/A,None (Open Label),Treatment,0,54,No,0,0,OTHER,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
184,NCT00050856,0,0,Treatment,0,5,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
185,NCT00053742,0,0,Treatment,0,80,Accepts Healthy Volunteers,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
186,NCT00053898,Randomized,Quadruple,Treatment,0,3104,No,0,0,NETWORK,0,0,Interventional,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1
187,NCT00054743,0,0,Treatment,0,24,No,0,0,NIH,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
188,NCT00055861,N/A,None (Open Label),Treatment,0,27,No,0,0,NIH,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1
189,NCT00056589,Non-Randomized,None (Open Label),Treatment,0,11,No,0,0,INDUSTRY,0,0,Interventional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
190,NCT00056810,Randomized,Double,0,0,30,No,0,0,FED,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
191,NCT00057070,Randomized,Single,0,0,1900,Accepts Healthy Volunteers,0,0,FED,0,0,Interventional,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
192,NCT00058045,0,0,Treatment,0,1,No,0,0,OTHER,0,0,Interventional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
193,NCT00058357,Randomized,Triple,Supportive Care,0,30,No,0,0,OTHER,0,0,Interventional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1
194,NCT00059267,0,0,0,Prospective,317,No,0,0,NIH,0,Non-Probability Sample,Observational,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
