,NCTId,AgreementOtherDetails,AgreementPISponsorEmployee,AgreementRestrictionType,AgreementRestrictiveAgreement,ArmGroupDescription,ArmGroupInterventionName,ArmGroupLabel,ArmGroupType,AvailIPDComment,AvailIPDId,AvailIPDType,AvailIPDURL,BaselineCategoryTitle,BaselineClassDenomCountGroupId,BaselineClassDenomCountValue,BaselineClassDenomUnits,BaselineClassTitle,BaselineDenomCountGroupId,BaselineDenomCountValue
58,NCT02987335,0,0,0,0,"['N=20 subjects with BMI 16-22.5 kg/m2, with a history of low birth weight and malnutrition documented on at least one occasion. Will undergo pancreatic clamp.', 'N=20 subjects with BMI 22.5-27 kg/m2. Will undergo pancreatic clamp', 'N=20 subjects with BMI 16-22.5 kg/m2. Will undergo pancreatic clamp', 'N=20 nondiabetic with BMI 16-22.5 kg/m2 subjects 19-45 years of age and in general good health, taking no medications, with normal glucose tolerance and no family history of diabetes. These subjects will be similar in age, ethnicity and BMI with the lean DM group, and will be recruited through various means of community outreach, including notices in shops and newspapers. Will undergo pancreatic clamp']","['Drug: Pancreatic Clamp', 'Drug: Pancreatic Clamp', 'Drug: Pancreatic Clamp', 'Drug: Pancreatic Clamp']","['Lean Diabetes Subjects', 'Type 2 Diabetes Mellitus Subjects', 'Type 1 Diabetes Mellitus Subjects', 'Nondiabetic Subjects']",0,0,0,0,0,0,0,0,0,0,0,0
59,NCT02867722,0,0,0,0,Patients will receive daylight-PDT treatment (aminolevulinic acid),Drug: aminolevulinic acid HCl,Daylight PDT,Experimental,0,0,0,0,0,0,0,0,0,0,0
60,NCT03276637,0,0,0,0,"Whole exome sequencing (WES) will be performed on 75 ostensibly healthy, active-duty Airmen (patient-participants) who receive medical care in military Primary Care, Internal Medicine and/or Family Practice settings who in their baseline survey expressed interest in receiving WES. Military healthcare providers who have received brief genomics training will return results to the patient-participants and the WES reports will be permanently integrated into their electronic medical record.",Genetic: Whole exome sequencing,Healthy Active-Duty Airmen Cohort,Experimental,0,0,0,0,0,0,0,0,0,0,0
61,NCT03192891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,NCT03373045,0,0,0,0,"To describe patient characteristics, treatment patterns, and health outcomes among a large, geographically diverse cohort of US adults with severe asthma who are not controlled on high-dose ICS with additional controllers and/or require chronic systemic corticosteroid or monoclonal antibody therapy.",0,Cohort of US adults with severe asthma,0,0,0,0,0,0,0,0,0,0,0,0
63,NCT04229212,0,0,0,0,"['No drainage', 'a hemovac drain (Zimmer Biomet, Autotransfusion System [HAS], United State) was placed']","Device: hemovac drain (Zimmer Biomet, Autotransfusion System [HAS], United State)","['No drainage', 'Drainage']","['No Intervention', 'Experimental']",0,0,0,0,0,0,0,0,0,0,0
64,NCT02848781,0,0,0,0,"['Patient will receive an implantable cardioverter defibrillator (ICD) with catheter ablation and standard medical management.', 'Patient will receive an implantable cardioverter defibrillator (ICD) and standard medical management.', 'The registry will enroll patients who refuse an implantable cardioverter defibrillator (ICD) and are thus not randomized. This arm will assess the efficacy of catheter ablation in the absence of background ICD therapy.']","['Device: Implantable Cardioverter Defibrillator (ICD)', 'Procedure: Catheter Ablation', 'Device: Implantable Cardioverter Defibrillator (ICD)', 'Procedure: Catheter Ablation']","['ICD with Ablation', 'ICD Only', 'Ablation Only (Registry)']","['Experimental', 'Active Comparator', 'Active Comparator']",0,0,0,0,0,0,0,0,0,0,0
65,NCT00385047,0,0,0,0,"['FMP 2.1 50 μg FMP2.1/AS01B', 'FMP 2.1 50 μg FMP2.1/AS02A']","['Biological: Group A FMP2.1/AS01B', 'Biological: Group B FMP2.1/AS02A']","['Group A', 'Group B']","['Experimental', 'Experimental']",0,0,0,0,0,0,0,0,0,0,0
66,NCT02993120,0,0,0,0,"['For the cohort of approximately 500 subjects taking a PCSK9i at baseline: proof consisting of a current prescription for an approved PCSK9i and subject confirmation that they have taken a PCSK9i within 30 days prior to enrollment is necessary.', '• For the cohort of approximately 2000 subjects with LDL-C ≥ 100 mg/dL: confirmation of LDL-C ≥100 mg/dL with no change in LLT for 4 weeks.', 'For the cohort of approximately 2500 subjects with LDL-C 70-99 mg/dL: confirmation of LDL-C 70-99 mg/dL with no change in LLT for 4 weeks']",0,"['Cohort 1', 'Cohort 2', 'Cohort 3']",0,0,0,0,0,0,0,0,0,0,0,0
67,NCT03045120,0,0,0,0,"['Intended to characterize the impact of dasatinib on cardiovascular and metabolic risk factors in CP-CML treated patients who are TKI naive and initiating first line TKIs in routine clinical practice in the US.', 'Intended to characterize the impact of imatinib on cardiovascular and metabolic risk factors in CP-CML treated patients who are TKI naive and initiating first line TKIs in routine clinical practice in the US.', 'Intended to characterize the impact of nilotinib on cardiovascular and metabolic risk factors in CP-CML treated patients who are TKI naive and initiating first line TKIs in routine clinical practice in the US.', 'Intended to characterize the impact of bosutinib on cardiovascular and metabolic risk factors in CP-CML treated patients who are TKI naive and initiating first line TKIs in routine clinical practice in the US.']",0,"['dasatinib cohort', 'imatinib cohort', 'nilotinib cohort', 'bosutinib cohort']",0,0,0,0,0,0,0,0,0,0,0,0
68,NCT01154296,0,No,0,No,"['Individuals who screen as eligible will complete written informed consent procedures, be enrolled, be tested for STIs, and be asked to complete a baseline assessment using audio computer-assisted self interview (ACASI). Then participants randomized to group 1 will receive rapid HIV testing and RESPECT-2 counseling.', 'Individuals who screen as eligible will complete written informed consent procedures, be enrolled, be tested for STIs, and be asked to complete a baseline assessment using audio computer-assisted self interview (ACASI). Then participants randomized to group 2 will receive rapid HIV testing with information only.']",Behavioral: RESPECT-2 Counseling,"['Rapid HIV Testing w/ Counseling (Group 1)', 'Rapid HIV Testing & Information Only (Group 2)']","['Experimental', 'No Intervention']",0,0,0,0,0,0,0,0,"['<25 years', '>=25 years', 'Male sex', 'Female sex', 'Black', 'Hispanic', 'White', 'Other', 'United States']","['BG000', 'BG001', 'BG002']","['2505', '2507', '5012']"
69,NCT02857764,0,0,0,0,"['Participants will not receive any intervention as a part of this study. SGLT2i includes canagliflozin, dapagliflozin, empagliflozin as prescribed in clinical practice. Participants will be evaluated in 2 sub-cohorts (with or without high CV risk) and overall.', 'Participants will not receive any intervention as a part of this study. This cohort contains new users of canagliflozin as prescribed in clinical practice. Participants will be evaluated in 2 risk) and overall.', 'Participants will not receive any intervention as a part of this study. This cohort contains new users of dapagliflozin as prescribed in clinical practice. Participants will be evaluated in 2 sub-cohorts (with or without high CV risk) and overall.', 'Participants will not receive any intervention as a part of this study. This cohort contains new users of empagliflozin as prescribed in clinical practice. Participants will be evaluated in 2 sub-cohorts (with or without high CV risk) and overall.', 'Participants will not receive any intervention as a part of this study. Non-SGLT2i AHA include dipeptidyl peptidase-4 (DPP-4) inhibitors, glucagon-like peptide-1 (GLP-1) agonists, thiazolidinediones (TZDs), Sulfonylureas, Insulin, and other AHAs. Participants will be evaluated in 2 sub-cohorts (with or without high CV risk) and overall.']",0,"['Sodium-glucose Co-transporter 2 Inhibitors (SGLT2i) New Users', 'Canagliflozin New Users', 'Dapagliflozin New Users', 'Empagliflozin New Users', 'First-time Non-SGLT2i AHA New Users']",0,0,0,0,0,0,0,0,0,0,0,0
70,NCT00412568,0,0,0,0,PRK control group,Procedure: Photorefractive Keratectomy (PRK),1,Active Comparator,0,0,0,0,0,0,0,0,0,0,0
71,NCT03353480,0,0,0,0,"['250mg Azithromycin tablet manufactured at Pfizer Barceloneta, Puerto Rico, US', '250mg Azithromycin tablet manufactured at Pfizer Dalian, China']","['Drug: Azithromycin Tablet manufactured in US', 'Drug: Azithromycin Tablet manufactured in China']","['Reference', 'Experimental']","['Other', 'Experimental']",0,0,0,0,0,0,0,0,0,0,0
72,NCT00800267,0,0,0,0,0,"['Drug: fixed combination latanoprost-timolol', 'Drug: latanoprost 0.005%', 'Drug: timolol 0.5%']","['Fixed combination of latanoprost 0.005% and timolol 0.5%', 'latanoprost 0.005%', 'Timolol - 0.5%']","['Experimental', 'Active Comparator', 'Active Comparator']",0,0,0,0,0,0,0,0,0,0,0
73,NCT00601835,"Sponsor must have the opportunity to review at least 60 days prior to submission for publication or presentation. If review indicates that potentially patentable subject matter would be disclosed, publication or public disclosure may be delayed for a maximum of an additional 60 days to allow for filing the necessary patent applications.",No,OTHER,Yes,"['Participants received Canadian manufactured Td vaccine', 'Participants received US manufactured Td vaccine']","['Biological: Tetanus and Diphtheria Toxoids Adsorbed (Td) Vaccine', 'Biological: Tetanus and Diphtheria Toxoids Adsorbed (Td) Vaccine']","['Canadian Td Vaccine Group', 'United States Td Vaccine Group']","['Experimental', 'Active Comparator']",0,0,0,0,"['<=18 years', 'Between 18 and 65 years', '>=65 years', 'Female', 'Male']",0,0,0,United States,"['BG000', 'BG001', 'BG002']","['2950', '700', '3650']"
74,NCT01087905,0,No,0,No,"['Participants in this randomization arm received 2 weeks of nicotine patch and standard cessation counseling (but no Cognitive Medication Adherence Counseling)\n\n2 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 2 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 2 weeks', 'Participants in this randomization arm received 2 weeks of nicotine patch and standard cessation counseling plus Cognitive Medication Adherence Counseling\n\n2 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 2 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 2 weeks', 'Participants in this randomization arm received 2 weeks of nicotine patch plus nicotine gum and standard cessation counseling (but no Cognitive Medication Adherence Counseling)\n\n2 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 2 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 2 weeks\n\n2 Weeks of Nicotine gum dosed as follows:\n\nIf < 25 cigs/day, 2 mg nicotine gum for 2 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.\n\nIf ≥ 25 cigs/day, 4 mg nicotine gum for 2 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.', 'Participants in this randomization arm received 2 weeks of nicotine patch and nicotine gum plus standard cessation counseling and Cognitive Medication Adherence Counseling\n\n2 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 2 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 2 weeks\n\n2 Weeks of Nicotine gum dosed as follows:\n\nIf < 25 cigs/day, 2 mg nicotine gum for 2 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.\n\nIf ≥ 25 cigs/day, 4 mg nicotine gum for 2 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.', 'Participants in this randomization arm received 6 weeks of nicotine patch and standard cessation counseling (but no Cognitive Medication Adherence Counseling)\n\n6 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 6 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 6 weeks', 'Participants in this randomization arm received 6 weeks of nicotine patch and standard cessation counseling plus Cognitive Medication Adherence Counseling\n\n6 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 6 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 6 weeks', 'Participants in this randomization arm received 6 weeks of nicotine patch plus nicotine gum and standard cessation counseling (but no Cognitive Medication Adherence Counseling)\n\n6 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 6 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 6 weeks\n\n6 Weeks of Nicotine gum dosed as follows:\n\nIf < 25 cigs/day, 2 mg nicotine gum for 6 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.\n\nIf ≥ 25 cigs/day, 4 mg nicotine gum for 6 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.', 'Participants in this randomization arm received 6 weeks of nicotine patch and nicotine gum plus standard cessation counseling and Cognitive Medication Adherence Counseling\n\n6 Weeks of Nicotine patch dosed as follows:\n\nIf > 10 cigs/day: one 21 mg nicotine patch per day for 6 weeks\n\nIf < or = 10 cigs/day: one 14 mg nicotine patch per day for 6 weeks\n\n6 Weeks of Nicotine gum dosed as follows:\n\nIf < 25 cigs/day, 2 mg nicotine gum for 6 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.\n\nIf ≥ 25 cigs/day, 4 mg nicotine gum for 6 weeks, at least 5 pieces of oral NRT per day (maximum of 1 piece every 1-2 hours), unless this amount of use produces nicotine toxicity effects.']","['Drug: Nicotine patch', 'Drug: Nicotine patch', 'Behavioral: CMAC', 'Drug: Nicotine patch', 'Drug: Nicotine gum', 'Drug: Nicotine patch', 'Drug: Nicotine gum', 'Behavioral: CMAC', 'Drug: Nicotine patch', 'Drug: Nicotine patch', 'Behavioral: CMAC', 'Drug: Nicotine patch', 'Drug: Nicotine gum', 'Drug: Nicotine patch', 'Drug: Nicotine gum', 'Behavioral: CMAC']","['2 Weeks of Nicotine Patch Only, No CMAC', '2 Weeks of Nicotine Patch Only plus CMAC', '2 Wks Nicotine Patch+Nic Gum, No CMAC', '2 Wks Nicotine Patch+Nic Gum plus CMAC', '6 Weeks of Nicotine Patch Only, No CMAC', '6 Weeks of Nicotine Patch Only plus CMAC', '6 Wks Nicotine Patch+Nic Gum, No CMAC', '6 Wks Nicotine Patch+Nic Gum plus CMAC']","['Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator', 'Active Comparator']",0,0,0,0,"['<=18 years', 'Between 18 and 65 years', '>=65 years', 'Female', 'Male']",0,0,0,United States,"['BG000', 'BG001', 'BG002', 'BG003', 'BG004', 'BG005', 'BG006', 'BG007', 'BG008']","['119', '126', '123', '122', '122', '127', '121', '127', '987']"
