,Rank,NCTId,FlowReasonComment,FlowReasonGroupId,FlowReasonNumSubjects,FlowReasonNumUnits,FlowRecruitmentDetails,FlowTypeUnitsAnalyzed,Gender,GenderBased,GenderDescription,HasExpandedAccess,HealthyVolunteers,IPDSharing,IPDSharingAccessCriteria,IPDSharingDescription,IPDSharingInfoType,IPDSharingTimeFrame,IPDSharingURL,InterventionAncestorId,InterventionAncestorTerm
0,820,['NCT01297751'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,821,['NCT01286792'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,822,['NCT01258400'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,823,['NCT01246115'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,824,['NCT01240733'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,825,['NCT01239576'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,826,['NCT01234480'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,827,['NCT01230398'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,828,['NCT01201889'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,829,['NCT01194752'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,830,['NCT01194739'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,831,['NCT01194726'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,832,['NCT01183195'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,833,['NCT01180257'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,834,['NCT01171066'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,835,['NCT01166607'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,836,['NCT01164527'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,837,['NCT01158963'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,838,['NCT01150227'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,839,['NCT01148251'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,840,['NCT01147094'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,841,['NCT01145651'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,842,['NCT01145378'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,843,['NCT01143116'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,844,['NCT01140919'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,845,['NCT01127347'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,846,['NCT01112475'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,847,['NCT01108822'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,848,['NCT01106222'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,849,['NCT01103869'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,850,['NCT01100983'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,851,['NCT01098682'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,852,['NCT01097824'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,853,['NCT01092871'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,854,['NCT01077141'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,855,['NCT01070992'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,856,['NCT01067040'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,857,['NCT01062464'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,858,['NCT01062412'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,859,['NCT01062217'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,860,['NCT01057134'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,861,['NCT01043497'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,862,['NCT01039064'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,863,['NCT01037439'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,864,['NCT01030588'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,865,['NCT01029028'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,866,['NCT01022554'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,867,['NCT01016236'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,868,['NCT01008202'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,869,['NCT01000454'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,870,['NCT00993772'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,871,['NCT00990483'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,872,['NCT00990210'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,873,['NCT00986908'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,874,['NCT00981188'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,875,['NCT00979498'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,876,['NCT00979030'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,877,['NCT00969748'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,878,['NCT00968474'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,879,['NCT00961519'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,880,['NCT00960947'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,881,['NCT00957632'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,882,['NCT00957138'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,883,['NCT00956618'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,884,['NCT00955331'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,885,['NCT00946075'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,886,['NCT00944411'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,887,['NCT00942942'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,888,['NCT00935974'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,889,['NCT00932789'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,890,['NCT00924716'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,891,['NCT00911040'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,892,['NCT00906958'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,893,['NCT00906815'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,894,['NCT00906009'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,895,['NCT00905749'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,896,['NCT00903058'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,897,['NCT00901667'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,898,['NCT00900705'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,899,['NCT00889746'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,900,['NCT00878982'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,901,['NCT00877916'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,902,['NCT00865930'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,903,['NCT00865735'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,904,['NCT00863486'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,905,['NCT00863447'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,906,['NCT00858091'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,907,['NCT00850434'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,908,['NCT00850109'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,909,['NCT00846820'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,910,['NCT00843752'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,911,['NCT00840619'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,912,['NCT00824018'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,913,['NCT00821769'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,914,['NCT00820040'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,915,['NCT00819130'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,916,['NCT00818922'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,917,['NCT00810498'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,918,['NCT00810459'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,919,['NCT00809406'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,920,['NCT00806052'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,921,['NCT00802750'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,922,['NCT00800891'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,923,['NCT00799981'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,924,['NCT00794534'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,925,['NCT00791414'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,926,['NCT00790621'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,927,['NCT00789334'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,928,['NCT00788450'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,929,['NCT00788437'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,930,['NCT00782119'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,931,['NCT00781651'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,932,['NCT00781222'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,933,['NCT00780065'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,934,['NCT00779623'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,935,['NCT00777283'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,936,['NCT00776893'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,937,['NCT00776815'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,938,['NCT00776152'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,939,['NCT00773903'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,940,['NCT00773721'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,941,['NCT00769340'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,942,['NCT00767910'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,943,['NCT00766727'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,944,['NCT00764491'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,945,['NCT00764452'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,946,['NCT00760643'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,947,['NCT00759694'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,948,['NCT00758979'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,949,['NCT00758875'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,950,['NCT00758095'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,951,['NCT00756496'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,952,['NCT00754598'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,953,['NCT00748917'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,954,['NCT00748033'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,955,['NCT00747266'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,956,['NCT00739245'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,957,['NCT00732264'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,958,['NCT00732134'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,959,['NCT00728702'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,960,['NCT00727805'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,961,['NCT00727688'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,962,['NCT00726297'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,963,['NCT00726024'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,964,['NCT00725816'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,965,['NCT00725699'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,966,['NCT00716313'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,967,['NCT00690742'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,968,['NCT00681057'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,969,['NCT00680251'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,970,['NCT00678808'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,971,['NCT00676546'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,972,['NCT00676078'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,973,['NCT00670137'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,974,['NCT00660556'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,975,['NCT00659139'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,976,['NCT00653211'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,977,['NCT00639340'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,978,['NCT00630526'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,979,['NCT00617630'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,980,['NCT00617162'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,981,['NCT00616226'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,982,['NCT00615342'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,983,['NCT00608647'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,984,['NCT00597571'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,985,['NCT00591513'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,986,['NCT00589069'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,987,['NCT00588601'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,988,['NCT00587613'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,989,['NCT00587509'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,990,['NCT00586456'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,991,['NCT00579176'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,992,['NCT00578513'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,993,['NCT00578487'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,994,['NCT00576953'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,995,['NCT00561847'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,996,['NCT00542477'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,997,['NCT00529685'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,998,['NCT00506220'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,999,['NCT00448812'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
0,1000,['NCT00350259'],[],[],[],[],[],[],[],[],[],['No'],[],[],[],[],[],[],[],[],[]
