,Rank,NCTId,LocationContactRole,LocationCountry,LocationFacility,LocationState,LocationStatus,LocationZip,MaximumAge,MinimumAge,NCTIdAlias,OfficialTitle,OrgClass,OrgFullName,OrgStudyId,OrgStudyIdDomain,OrgStudyIdLink,OrgStudyIdType,OtherEventAssessmentType,OtherEventNotes,OtherEventOrganSystem
0,42,['NCT02395536'],[],"['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States']","['Scripps Green Hospital', 'Saint Joseph Heritage Healthcare', 'Regional Cardiology Associates (Sacramento CA)', 'Colorado Heart and Vascular, PC', 'Cardiac Arrhythmia Service', 'Clearwater Cardiovascular Consultants - Clearwater Office', 'Jim Moran Heart & Vascular-Holy Cross Hospital', 'Tallahassee Research Institute Inc', 'Georgia Arrhythmia Consultants', 'Saint Elizabeth Healthcare', 'Delmarva Heart Research Foundation Inc', 'Sparrow Clinical Research Institute', 'Cardiology Associates of North Mississippi', 'Mid America Heart Institute (MAHI)', 'Lester E Cox Medical Center', 'Morristown Memorial Hospital', 'Lourdes Cardiology Services', 'Northwell Health', 'The Mount Sinai Medical Center (New York NY)', 'Cone Health Medical Group HeartCare at Church Street', 'Raleigh Cardiology Associates', 'Oklahoma Heart Institute', 'Diagnostic Cardiology Group', 'Amarillo Heart Group', 'Texas Cardiac Arrhythmia Research Foundation', 'Baylor Research Institute (Dallas TX)', 'Sentara Norfolk General Hospital']","['California', 'California', 'California', 'Colorado', 'Florida', 'Florida', 'Florida', 'Florida', 'Georgia', 'Kentucky', 'Maryland', 'Michigan', 'Mississippi', 'Missouri', 'Missouri', 'New Jersey', 'New Jersey', 'New York', 'New York', 'North Carolina', 'North Carolina', 'Oklahoma', 'Tennessee', 'Texas', 'Texas', 'Texas', 'Virginia']",[],"['92037', '48912']",['99 Years'],['18 Years'],[],['Reveal LINQ™ In-Office 2 (RIO 2) Study United States'],['INDUSTRY'],['Medtronic Cardiac Rhythm and Heart Failure'],"['Version 1.0, 23 January 2015']",[],[],[],"['Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment', 'Non-systematic Assessment']",[],"['Cardiac disorders', 'Cardiac disorders', 'General disorders', 'General disorders', 'General disorders', 'General disorders', 'Injury, poisoning and procedural complications', 'Injury, poisoning and procedural complications', 'Injury, poisoning and procedural complications', 'Injury, poisoning and procedural complications', 'Nervous system disorders', 'Nervous system disorders', 'Skin and subcutaneous tissue disorders']"
0,43,['NCT03628235'],"['Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Sub-Investigator', 'Contact', 'Contact', 'Principal Investigator', 'Principal Investigator']","['United States', 'United States', 'United States', 'United States']","['Rocky Mountain Movement Disorder, P.C.', 'Hereditary Neurological Disease Centre, Inc.', 'Columbia University Medical Center', 'University of Washington']","['Colorado', 'Kansas', 'New York', 'Washington']","['Recruiting', 'Recruiting', 'Recruiting', 'Recruiting']","['80113', '66226', '10032', '98115']",[],['21 Years'],[],"[""Indirect and Out-of-Pocket Costs of Huntington's Disease in the United States""]",['OTHER'],"['CHDI Foundation, Inc.']",['C-001117-1'],[],[],[],[],[],[]
0,44,['NCT02787538'],"['Contact', 'Principal Investigator']",['United States'],['Massachusetts General Hospital'],['Massachusetts'],['Recruiting'],['02114'],[],['18 Years'],[],['Supporting Patient Care With Electronic Resources in the United States (SuPER-US): Effectiveness of an Online Decision Aid for Patients Considering Biologic Therapy for Rheumatoid Arthritis'],['OTHER'],['Massachusetts General Hospital'],['2015P002116'],[],[],[],[],[],[]
0,45,['NCT01290393'],[],['United States'],['GSK Investigational Site'],['California'],[],['92123'],['25 Years'],['15 Years'],[],['Post-marketing Safety Study to Assess the Risk of Spontaneous Abortion Following Administration of CERVARIX in the United States and Canada'],['INDUSTRY'],['GlaxoSmithKline'],['114176'],[],[],[],[],[],[]
0,46,['NCT04263311'],"['Contact', 'Contact']",['United States'],['NYU Langone'],['New York'],['Recruiting'],['10016'],['75 Years'],['21 Years'],[],['Scaling Community-Clinical Linage Models to Address Diabetes and Hypertension Disparities in the Southeast United States'],['OTHER'],['NYU Langone Health'],['19-01192'],[],[],[],[],[],[]
0,47,['NCT00875641'],[],['United States'],['GSK Investigational Site'],['Massachusetts'],[],['02451'],['1 Year'],[],[],"[""Safety Study of GSK Biologicals' Rotarix® (Rotavirus Vaccine, Live, Oral) Administered to a Birth Cohort in United States Health Insurance Plans""]",['INDUSTRY'],['GlaxoSmithKline'],['112229'],[],[],[],[],[],[]
0,48,['NCT03199846'],[],['United States'],['Local Institution'],['New Jersey'],[],['07960'],[],['18 Years'],[],['Treatment Patterns and Outcomes Study in Patients With Unresectable Stage III and Metastatic (Stage IV) Melanoma in the United States'],['INDUSTRY'],['Bristol-Myers Squibb'],['CA209-983'],[],[],[],[],[],[]
0,49,['NCT04587245'],"['Contact', 'Contact', 'Sub-Investigator']",['United States'],['University of California Irvine Beall Applied Innovation'],['California'],['Recruiting'],['92617'],[],[],[],['The Provider Insurance Revenue Study'],['INDUSTRY'],"['ND Sciences, LLC']",['PIRStudy'],[],[],[],[],[],[]
0,50,['NCT02773979'],[],['United States'],['Kaiser Permanente Washington Health Research Institute - Vaccines and Infectious Diseases'],['Washington'],[],['98101-1466'],['45 Years'],['18 Years'],[],"['A Phase 1 Dose Escalation Trial to Assess the Safety and Efficacy of Infectious (Replication-intact), Cryopreserved Plasmodium Falciparum Sporozoites (PfSPZ Challenge) Administered by Direct Venous Inoculation Under Chloroquine Cover (PfSPZ-CVac) on Varying Schedules in Healthy Malaria-Naïve Adults in the United States']",['NIH'],['National Institute of Allergy and Infectious Diseases (NIAID)'],['11-0042'],[],[],[],[],[],[]
0,51,['NCT03274726'],[],[],[],[],[],[],[],[],[],"['Iron Status of Toddlers, Non-pregnant, and Pregnant Women in the United States']",['FED'],['Centers for Disease Control and Prevention'],['CDC-NCCDPHP-2011-17'],[],[],[],[],[],[]
0,52,['NCT01283828'],[],"['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States']","[""Montgomery Women's Health Associates"", 'University of Arizona', 'Planned Parenthood of the Rocky Mountains', ""UC Denver- Comprehensive Women's Health Center"", ""Feminist Women's Center"", 'Family Planning Associates Medical Group', 'Planned Parenthood League of Massachusetts', ""Women's Health Research Center"", 'Mt Sinai Medical Center', ""Red River Women's Clinic"", 'University of Cincinnati', 'Downtown Gynecology', ""Downtown Women's Center"", ""Philadelphia Women's Center"", ""Whole Women's Health of Fort Worth"", 'Dr Barry Troyan', 'Dairy Ashford Family Practice', 'Cedar River Clinic']","['Alabama', 'Arizona', 'Colorado', 'Colorado', 'Georgia', 'Illinois', 'Massachusetts', 'New Jersey', 'New York', 'North Dakota', 'Ohio', 'Oregon', 'Oregon', 'Pennsylvania', 'Texas', 'Texas', 'Texas', 'Washington']",[],"['36117', '85721', '80302', '80220', '30329', '60630', '02215', '08536', '10029', '58102', '45267', '97205', '97205', '19106', '76110', '77043', '77077', '98405']",['45 Years'],['18 Years'],[],['Vaginal and Rectal Clostridial Carriage Among Women of Reproductive Age in the United States'],['OTHER'],['Gynuity Health Projects'],['7.2'],[],[],[],[],[],[]
0,53,['NCT04191824'],"['Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator', 'Contact', 'Principal Investigator']","['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States']","['University of Florida (Gainesville and Jacksonville)', 'Indiana University', 'University Medical Center New Orleans', 'Icahn School of Medicine at Mount Sinai', 'The Institute for Family Health', 'Southeastern Healthcare', 'Meharry Medical College', 'Vanderbilt University Medical Center', 'Baylor Research Institute']","['Florida', 'Indiana', 'Louisiana', 'New York', 'New York', 'North Carolina', 'Tennessee', 'Tennessee', 'Texas']","['Recruiting', 'Recruiting', 'Not yet recruiting', 'Recruiting', 'Recruiting', 'Not yet recruiting', 'Not yet recruiting', 'Not yet recruiting', 'Not yet recruiting']","['32610', '46202', '70112', '10029', '10035', '28358', '37208', '37232', '75210']",['70 Years'],['18 Years'],[],['Genetic Testing to Understand and Address Renal Disease Disparities Across the United States'],['OTHER'],['Duke University'],['PRO00102997'],[],[],[],[],[],[]
0,54,['NCT03197688'],[],"['United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'United States', 'Puerto Rico']","['Pulmonary Associates', 'Cardiovascular Consultants', 'Mayo Clinic - Arizona', 'University of California San Diego', 'Loma Linda University Medical Center', 'University of Southern California', 'David Geffen School of Medicine at University of California Los Angeles', 'UCSF School of Medicine', 'Paloma Medical Group', 'Santa Barbara Cottage Hospital', 'University of Colorado', 'National Jewish Health', 'Yale University', 'Christiana Care Health Services', 'MedStar Georgetown University Hospital', 'Bay Area Cardiology Associates', 'Florida Lung, Asthma and Sleep Specialists', 'Frank Hull, MD, PA', 'University of Florida', 'West Pasco Pulmonary Associates', ""Saint Vincent's Medical Center"", 'Medical Research of Central Florida', 'Independent Lung Associates', 'Mount Sinai Comprehensive Cancer Center', 'University of Miami', 'Central Florida Pulmonary Group, P.A. - Downtown Orlando Office', 'Coastal Pulmonary and Critical Care', 'Bassetti Medical Research Inc', 'Cardiovascular Medicine Associates', 'University of South Florida', 'Cleveland Clinic Florida Hospital', 'Florida Medical Clinic', 'Piedmont Healthcare', 'Southeastern Cardiology Associates', 'Wellstar Marietta Pulmonary Medicine', 'Bingham Memorial Hospital', 'Northwestern University', 'IU Health Physicians Pulmonary & Critical Care', 'Lutheran Hospital', 'Indiana Internal Medicine Consultants', 'St. Vincent Medical Group, Inc.', 'CIC Associates', 'University of Iowa Hospitals and Clinics', 'The University of Kansas Physicians', 'St. Elizabeth Healthcare Clinical Research Institute', 'Kentuckiana Pulmonary Associates', 'LSU Health Sciences Center', 'Ochsner Medical Center', 'Pulmonary & Critical Care Specialists', 'Tufts Medical Center', 'Massachusetts General Hospital', 'Boston University Medical Center', 'University of Michigan Medical Center', 'Henry Ford Health System', 'Sparrow Clinical Research Institute', 'Beaumont Medical Center', 'Minneapolis Heart Institute', 'University of Mississippi Medical Center', 'Saint Louis University', 'Pulmonary Consultants Inc-St. Louis', 'Mercy Hospital Saint Louis', 'Nebraska Pulmonary Specialties, LLC', 'University of Nebraska Medical Center', 'Barnabas Health Ambulatory Care Center', 'Pulmonary and Critical Care Associates', 'University of New Mexico', 'Albany Medical Center', 'Montefiore Medical Center - Bronx', 'Pulmonary Health Physicians', 'Stony Brook University Hospital', 'Temple University Hospital', 'Winthrop University Hospital, Clinical Trials Center', 'Mount Sinai', 'University of North Carolina Hospitals', 'Duke University Medical Center', 'University of Cincinnati', 'Ohio State University, Wexner Medical Center', 'Mount Carmel Medical Group', 'Midwest Pulmonary & Sleep Research', 'Southwest General Health Center', 'The University of Toledo Medical Center', 'Oklahoma Heart Hospital', 'Oregon Health & Science University', 'Legacy Research Institute', 'The Oregon Clinic', 'Doylestown Health Cardiology, a division of Doylestown Health Physicians', 'University of Pennsylvania Health System', 'Thomas Jefferson University', 'Allegheny General Hospital', 'Lankenau Medical Center', 'AnMed Health Medical Center', 'Carolina Cardiology Associates', 'Sioux Falls Cardiovascular PC', 'Memorial Research Center', 'Mid-South Pulmonary Specialists', 'University of Texas Southwestern Medical Center at Dallas', 'Premier Pulmonary CC and Sleep Medicine, PA', 'Houston Methodist Hospital', 'University of Texas Health Science Center at Houston', 'Baylor Regional Medical Center at Plano', 'Scott and White Memorial Hospital', 'University of Washington', 'Spokane Respiratory Consultants', 'Cardiac Study Center', ""Aurora Health Care - Saint Luke's Medical Center"", 'CardioPulmonary Research Center']","['Arizona', 'Arizona', 'Arizona', 'California', 'California', 'California', 'California', 'California', 'California', 'California', 'Colorado', 'Colorado', 'Connecticut', 'Delaware', 'District of Columbia', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Florida', 'Georgia', 'Georgia', 'Georgia', 'Idaho', 'Illinois', 'Indiana', 'Indiana', 'Indiana', 'Indiana', 'Iowa', 'Iowa', 'Kansas', 'Kentucky', 'Kentucky', 'Louisiana', 'Louisiana', 'Louisiana', 'Massachusetts', 'Massachusetts', 'Massachusetts', 'Michigan', 'Michigan', 'Michigan', 'Michigan', 'Minnesota', 'Mississippi', 'Missouri', 'Missouri', 'Missouri', 'Nebraska', 'Nebraska', 'New Jersey', 'New Jersey', 'New Mexico', 'New York', 'New York', 'New York', 'New York', 'New York', 'New York', 'New York', 'North Carolina', 'North Carolina', 'Ohio', 'Ohio', 'Ohio', 'Ohio', 'Ohio', 'Ohio', 'Oklahoma', 'Oregon', 'Oregon', 'Oregon', 'Pennsylvania', 'Pennsylvania', 'Pennsylvania', 'Pennsylvania', 'Pennsylvania', 'South Carolina', 'South Carolina', 'South Dakota', 'Tennessee', 'Tennessee', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Texas', 'Washington', 'Washington', 'Washington', 'Wisconsin']",[],"['85006', '85032', '85054', '93093', '92354', '90033', '90095-1690', '94143', '92675', '93105', '80045', '80206', '06520', '19718', '20007', '33511', '34747', '33316', '32610', '34667', '32209', '34748', '32901', '33140', '33136', '32803', '33704', '33870', '33143', '33606', '33331', '33542', '30106', '31904', '30060', '83274', '60611', '46032', '46804', '46143', '46260', '50325', '52242', '66160', '41018', '40202', '70112', '70121', '71105', '02111', '02114', '02118', '48109', '48202', '48912', '48085', '55407-3799', '39216', '63104', '63136', '63141', '68506', '68198-5990', '07112', '07083', '87131-0001', '12208', '10467', '13066', '11788', '10941', '11501', '10029', '27599', '27710', '45242', '43210', '43213', '45459', '44130', '43614', '73120', '97201-3098', '97210', '97225', '18907', '19104', '19107', '15212', '19096', '29621', '29732', '57108', '37404', '38157', '75390-8550', '75020', '77030', '77030', '75093', '76508-0001', '98195', '99204-4800', '98405', '53215', '00968']",[],[],[],"['Multicenter, Retrospective Chart Review of First-time Opsumit® (Macitentan) Users in the United States']",['INDUSTRY'],['Actelion'],['AC-055-510'],[],[],[],[],[],[]
