,Rank,NCTId,LargeDocDate,LargeDocFilename,LargeDocHasICF,LargeDocHasProtocol,LargeDocHasSAP,LargeDocLabel,LargeDocTypeAbbrev,LargeDocUploadDate,LastKnownStatus,LastUpdatePostDate,LastUpdatePostDateType,LastUpdateSubmitDate,LeadSponsorClass,LeadSponsorName,LocationCity,LocationContactEMail,LocationContactName,LocationContactPhone,LocationContactPhoneExt
0,419,['NCT03617822'],[],[],[],[],[],[],[],[],[],"['August 8, 2018']",['Actual'],"['August 6, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,420,['NCT03614130'],[],[],[],[],[],[],[],[],[],"['September 17, 2019']",['Actual'],"['September 9, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,421,['NCT03613363'],[],[],[],[],[],[],[],[],[],"['July 10, 2020']",['Actual'],"['July 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,422,['NCT03611101'],[],[],[],[],[],[],[],[],[],"['September 9, 2020']",['Actual'],"['September 6, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,423,['NCT03604900'],[],[],[],[],[],[],[],[],[],"['July 30, 2018']",['Actual'],"['July 20, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,424,['NCT03604562'],[],[],[],[],[],[],[],[],[],"['September 4, 2020']",['Actual'],"['September 1, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,425,['NCT03604432'],[],[],[],[],[],[],[],[],[],"['October 27, 2020']",['Actual'],"['October 26, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,426,['NCT03601182'],[],[],[],[],[],[],[],[],[],"['July 26, 2018']",['Actual'],"['July 17, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,427,['NCT03600194'],[],[],[],[],[],[],[],[],[],"['September 6, 2019']",['Actual'],"['September 5, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,428,['NCT03599271'],[],[],[],[],[],[],[],[],[],"['February 27, 2019']",['Actual'],"['February 25, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,429,['NCT03589911'],[],[],[],[],[],[],[],[],[],"['May 17, 2019']",['Actual'],"['May 15, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,430,['NCT03586167'],[],[],[],[],[],[],[],[],[],"['October 4, 2019']",['Actual'],"['September 23, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,431,['NCT03578302'],[],[],[],[],[],[],[],[],[],"['January 4, 2019']",['Actual'],"['January 3, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,432,['NCT03574259'],[],[],[],[],[],[],[],[],[],"['October 1, 2020']",['Actual'],"['September 30, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,433,['NCT03564366'],[],[],[],[],[],[],[],[],[],"['July 5, 2018']",['Actual'],"['July 2, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,434,['NCT03560141'],[],[],[],[],[],[],[],[],[],"['July 17, 2019']",['Actual'],"['July 11, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,435,['NCT03550807'],[],[],[],[],[],[],[],[],[],"['March 2, 2020']",['Actual'],"['February 27, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,436,['NCT03540576'],[],[],[],[],[],[],[],[],[],"['September 10, 2020']",['Actual'],"['September 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,437,['NCT03538561'],[],[],[],[],[],[],[],[],[],"['December 17, 2019']",['Actual'],"['December 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,438,['NCT03525704'],[],[],[],[],[],[],[],[],[],"['May 16, 2018']",['Actual'],"['May 3, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,439,['NCT03523208'],[],[],[],[],[],[],[],[],[],"['April 3, 2020']",['Actual'],"['March 29, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,440,['NCT03508778'],[],[],[],[],[],[],[],[],[],"['June 2, 2020']",['Actual'],"['May 29, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,441,['NCT03502200'],[],[],[],[],[],[],[],[],[],"['January 18, 2020']",['Actual'],"['January 14, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,442,['NCT03500341'],[],[],[],[],[],[],[],[],[],"['August 28, 2019']",['Actual'],"['August 20, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,443,['NCT03497910'],[],[],[],[],[],[],[],[],[],"['August 31, 2018']",['Actual'],"['August 29, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,444,['NCT03488849'],[],[],[],[],[],[],[],[],[],"['March 8, 2019']",['Actual'],"['March 5, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,445,['NCT03488238'],[],[],[],[],[],[],[],[],[],"['September 6, 2019']",['Actual'],"['August 27, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,446,['NCT03482297'],[],[],[],[],[],[],[],[],[],"['September 17, 2020']",['Actual'],"['September 15, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,447,['NCT03477370'],[],[],[],[],[],[],[],[],[],"['March 26, 2018']",['Actual'],"['March 19, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,448,['NCT03467204'],[],[],[],[],[],[],[],[],[],"['August 1, 2018']",['Actual'],"['July 31, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,449,['NCT03465514'],[],[],[],[],[],[],[],[],[],"['October 28, 2020']",['Actual'],"['October 25, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,450,['NCT03462576'],[],[],[],[],[],[],[],[],[],"['July 18, 2019']",['Actual'],"['July 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,451,['NCT03451786'],[],[],[],[],[],[],[],[],[],"['September 7, 2020']",['Actual'],"['September 4, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,452,['NCT03442842'],[],[],[],[],[],[],[],[],[],"['March 26, 2020']",['Actual'],"['March 24, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,453,['NCT03441971'],[],[],[],[],[],[],[],[],[],"['August 26, 2020']",['Actual'],"['August 25, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,454,['NCT03441880'],[],[],[],[],[],[],[],[],[],"['June 29, 2018']",['Actual'],"['June 28, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,455,['NCT03441477'],[],[],[],[],[],[],[],[],[],"['August 31, 2020']",['Actual'],"['August 21, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,456,['NCT03439189'],[],[],[],[],[],[],[],[],[],"['October 22, 2020']",['Actual'],"['October 1, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,457,['NCT03435224'],[],[],[],[],[],[],[],[],[],"['March 11, 2019']",['Actual'],"['March 5, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,458,['NCT03435211'],[],[],[],[],[],[],[],[],[],"['March 11, 2019']",['Actual'],"['March 5, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,459,['NCT03431883'],[],[],[],[],[],[],[],[],[],"['May 21, 2020']",['Actual'],"['May 20, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,460,['NCT03423251'],[],[],[],[],[],[],[],[],[],"['July 21, 2020']",['Actual'],"['July 20, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,461,['NCT03421145'],[],[],[],[],[],[],[],[],[],"['February 11, 2020']",['Actual'],"['February 7, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,462,['NCT03418545'],[],[],[],[],[],[],[],[],[],"['October 23, 2019']",['Actual'],"['October 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,463,['NCT03408444'],[],[],[],[],[],[],[],[],[],"['June 5, 2020']",['Actual'],"['June 4, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,464,['NCT03388138'],[],[],[],[],[],[],[],[],[],"['March 11, 2019']",['Actual'],"['March 6, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,465,['NCT03384381'],[],[],[],[],[],[],[],[],[],"['August 11, 2020']",['Actual'],"['August 7, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,466,['NCT03372434'],[],[],[],[],[],[],[],[],[],"['November 15, 2019']",['Actual'],"['November 11, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,467,['NCT03372343'],[],[],[],[],[],[],[],[],[],"['May 23, 2018']",['Actual'],"['May 21, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,468,['NCT03371160'],[],[],[],[],[],[],[],[],[],"['August 18, 2020']",['Actual'],"['August 10, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,469,['NCT03366194'],[],[],[],[],[],[],[],[],[],"['February 26, 2019']",['Actual'],"['February 22, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,470,['NCT03351192'],[],[],[],[],[],[],[],[],[],"['February 13, 2020']",['Actual'],"['February 11, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,471,['NCT03345121'],[],[],[],[],[],[],[],[],[],"['November 14, 2018']",['Actual'],"['November 12, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,472,['NCT03345017'],[],[],[],[],[],[],[],[],[],"['August 8, 2018']",['Actual'],"['August 7, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,473,['NCT03339388'],[],[],[],[],[],[],[],[],[],"['February 6, 2019']",['Actual'],"['February 4, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,474,['NCT03336944'],[],[],[],[],[],[],[],[],[],"['December 4, 2018']",['Actual'],"['December 2, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,475,['NCT03329794'],[],[],[],[],[],[],[],[],[],"['November 6, 2017']",['Actual'],"['November 1, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,476,['NCT03323515'],[],[],[],[],[],[],[],[],[],"['October 17, 2018']",['Actual'],"['October 16, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,477,['NCT03315117'],[],[],[],[],[],[],[],[],[],"['June 24, 2019']",['Actual'],"['June 20, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,478,['NCT03299933'],[],[],[],[],[],[],[],[],[],"['January 23, 2019']",['Actual'],"['January 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,479,['NCT03275532'],[],[],[],[],[],[],[],[],[],"['November 19, 2018']",['Actual'],"['November 15, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,480,['NCT03272308'],[],[],[],[],[],[],[],[],[],"['November 19, 2018']",['Actual'],"['November 15, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,481,['NCT03269097'],[],[],[],[],[],[],[],[],[],"['October 5, 2018']",['Actual'],"['October 3, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,482,['NCT03268356'],[],[],[],[],[],[],[],[],[],"['October 23, 2020']",['Actual'],"['October 22, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,483,['NCT03268265'],[],[],[],[],[],[],[],[],[],"['September 17, 2019']",['Actual'],"['September 13, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,484,['NCT03267134'],[],[],[],[],[],[],[],[],[],"['February 19, 2020']",['Actual'],"['February 17, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,485,['NCT03257410'],[],[],[],[],[],[],[],[],[],"['December 5, 2018']",['Actual'],"['December 3, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,486,['NCT03251079'],[],[],[],[],[],[],[],[],[],"['May 6, 2019']",['Actual'],"['May 2, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,487,['NCT03246503'],[],[],[],[],[],[],[],[],[],"['July 12, 2019']",['Actual'],"['July 9, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,488,['NCT03242148'],[],[],[],[],[],[],[],[],[],"['April 3, 2020']",['Actual'],"['March 29, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,489,['NCT03239574'],[],[],[],[],[],[],[],[],[],"['June 29, 2018']",['Actual'],"['June 27, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,490,['NCT03236519'],[],[],[],[],[],[],[],[],[],"['March 13, 2020']",['Actual'],"['March 12, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,491,['NCT03235791'],[],[],[],[],[],[],[],[],[],"['November 6, 2017']",['Actual'],"['November 2, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,492,['NCT03233945'],[],[],[],[],[],[],[],[],[],"['October 12, 2017']",['Actual'],"['October 10, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,493,['NCT03230877'],[],[],[],[],[],[],[],[],[],"['March 31, 2020']",['Actual'],"['March 24, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,494,['NCT03230747'],[],[],[],[],[],[],[],[],[],"['March 12, 2020']",['Actual'],"['March 10, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,495,['NCT03219567'],[],[],[],[],[],[],[],[],[],"['October 18, 2019']",['Actual'],"['October 17, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,496,['NCT03198988'],[],[],[],[],[],[],[],[],[],"['September 23, 2020']",['Actual'],"['September 21, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,497,['NCT03190564'],[],[],[],[],[],[],[],[],[],"['August 21, 2018']",['Actual'],"['August 20, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,498,['NCT03182660'],[],[],[],[],[],[],[],[],[],"['August 8, 2018']",['Actual'],"['August 7, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,499,['NCT03172949'],[],[],[],[],[],[],[],[],[],"['September 17, 2019']",['Actual'],"['September 13, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,500,['NCT03150407'],[],[],[],[],[],[],[],[],[],"['March 12, 2018']",['Actual'],"['March 8, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,501,['NCT03148613'],[],[],[],[],[],[],[],[],[],"['July 19, 2018']",['Actual'],"['July 17, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,502,['NCT03147820'],[],[],[],[],[],[],[],[],[],"['May 10, 2017']",['Actual'],"['May 9, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,503,['NCT03147482'],[],[],[],[],[],[],[],[],[],"['May 10, 2017']",['Actual'],"['May 8, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,504,['NCT03147417'],[],[],[],[],[],[],[],[],[],"['May 10, 2017']",['Actual'],"['May 8, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,505,['NCT03143127'],[],[],[],[],[],[],[],[],[],"['August 8, 2018']",['Actual'],"['August 7, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,506,['NCT03142594'],[],[],[],[],[],[],[],[],[],"['May 5, 2017']",['Actual'],"['May 3, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,507,['NCT03142581'],[],[],[],[],[],[],[],[],[],"['May 5, 2017']",['Actual'],"['May 3, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,508,['NCT03138369'],[],[],[],[],[],[],[],[],[],"['April 6, 2020']",['Actual'],"['March 30, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,509,['NCT03138343'],[],[],[],[],[],[],[],[],[],"['December 12, 2017']",['Actual'],"['December 10, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,510,['NCT03134989'],[],[],[],[],[],[],[],[],[],"['August 19, 2020']",['Actual'],"['August 17, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,511,['NCT03132363'],[],[],[],[],[],[],[],[],[],"['April 27, 2017']",['Actual'],"['April 26, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,512,['NCT03132350'],[],[],[],[],[],[],[],[],[],"['April 27, 2017']",['Actual'],"['April 26, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,513,['NCT03129152'],[],[],[],[],[],[],[],[],[],"['August 24, 2018']",['Actual'],"['August 22, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,514,['NCT03128840'],[],[],[],[],[],[],[],[],[],"['May 10, 2017']",['Actual'],"['May 9, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,515,['NCT03128632'],[],[],[],[],[],[],[],[],[],"['April 25, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,516,['NCT03127566'],[],[],[],[],[],[],[],[],[],"['April 25, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,517,['NCT03127540'],[],[],[],[],[],[],[],[],[],"['April 25, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,518,['NCT03127527'],[],[],[],[],[],[],[],[],[],"['April 25, 2017']",['Actual'],"['April 24, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,519,['NCT03127501'],[],[],[],[],[],[],[],[],[],"['April 25, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,520,['NCT03127488'],[],[],[],[],[],[],[],[],[],"['April 25, 2017']",['Actual'],"['April 24, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,521,['NCT03125135'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,522,['NCT03125122'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,523,['NCT03125109'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,524,['NCT03125096'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,525,['NCT03125044'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,526,['NCT03124992'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,527,['NCT03124953'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,528,['NCT03124940'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,529,['NCT03124888'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,530,['NCT03124849'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,531,['NCT03124810'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,532,['NCT03124745'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,533,['NCT03124732'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,534,['NCT03124719'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,535,['NCT03124706'],[],[],[],[],[],[],[],[],[],"['April 24, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,536,['NCT03124264'],[],[],[],[],[],[],[],[],[],"['April 21, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,537,['NCT03124251'],[],[],[],[],[],[],[],[],[],"['April 21, 2017']",['Actual'],"['April 20, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,538,['NCT03123380'],[],[],[],[],[],[],[],[],[],"['April 21, 2017']",['Actual'],"['April 19, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,539,['NCT03123341'],[],[],[],[],[],[],[],[],[],"['April 21, 2017']",['Actual'],"['April 19, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,540,['NCT03122379'],[],[],[],[],[],[],[],[],[],"['April 20, 2017']",['Actual'],"['April 19, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,541,['NCT03120702'],[],[],[],[],[],[],[],[],[],"['June 6, 2018']",['Actual'],"['May 31, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,542,['NCT03100760'],[],[],[],[],[],[],[],[],[],"['September 25, 2019']",['Actual'],"['September 24, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,543,['NCT03098602'],[],[],[],[],[],[],[],[],[],"['October 9, 2018']",['Actual'],"['October 4, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,544,['NCT03073148'],[],[],[],[],[],[],[],[],[],"['February 10, 2020']",['Actual'],"['January 31, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,545,['NCT03072186'],[],[],[],[],[],[],[],[],[],"['March 4, 2020']",['Actual'],"['March 3, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,546,['NCT03066063'],[],[],[],[],[],[],[],[],[],"['August 11, 2020']",['Actual'],"['August 9, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,547,['NCT03038074'],[],[],[],[],[],[],[],[],[],"['April 10, 2019']",['Actual'],"['April 4, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,548,['NCT03035318'],[],[],[],[],[],[],[],[],[],"['September 4, 2020']",['Actual'],"['September 3, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,549,['NCT03034902'],[],[],[],[],[],[],[],[],[],"['February 1, 2017']",['Estimate'],"['January 31, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,550,['NCT03021707'],[],[],[],[],[],[],[],[],[],"['May 21, 2020']",['Actual'],"['May 19, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,551,['NCT03021473'],[],[],[],[],[],[],[],[],[],"['February 27, 2020']",['Actual'],"['February 25, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,552,['NCT03019107'],[],[],[],[],[],[],[],[],[],"['February 28, 2019']",['Actual'],"['February 26, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,553,['NCT03017742'],[],[],[],[],[],[],[],[],[],"['January 14, 2019']",['Actual'],"['January 10, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,554,['NCT03003767'],[],[],[],[],[],[],[],[],[],"['March 26, 2019']",['Actual'],"['March 25, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,555,['NCT02995421'],[],[],[],[],[],[],[],[],[],"['December 4, 2018']",['Actual'],"['December 2, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,556,['NCT02986789'],[],[],[],[],[],[],[],[],[],"['September 24, 2019']",['Actual'],"['September 18, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,557,['NCT02972892'],[],[],[],[],[],[],[],[],[],"['January 10, 2020']",['Actual'],"['January 7, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,558,['NCT02970799'],[],[],[],[],[],[],[],[],[],"['March 29, 2017']",['Actual'],"['March 27, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,559,['NCT02966210'],[],[],[],[],[],[],[],[],[],"['November 17, 2016']",['Estimate'],"['November 14, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,560,['NCT02957071'],[],[],[],[],[],[],[],[],[],"['March 7, 2019']",['Actual'],"['March 5, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,561,['NCT02956928'],[],[],[],[],[],[],[],[],[],"['March 8, 2019']",['Actual'],"['March 6, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,562,['NCT02948751'],[],[],[],[],[],[],[],[],[],"['March 29, 2019']",['Actual'],"['March 28, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,563,['NCT02938637'],[],[],[],[],[],[],[],[],[],"['July 16, 2019']",['Actual'],"['July 12, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,564,['NCT02922621'],[],[],[],[],[],[],[],[],[],"['May 18, 2020']",['Actual'],"['May 14, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,565,['NCT02919566'],[],[],[],[],[],[],[],[],[],"['November 24, 2017']",['Actual'],"['November 22, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,566,['NCT02918942'],[],[],[],[],[],[],[],[],[],"['January 13, 2020']",['Actual'],"['January 10, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,567,['NCT02916823'],[],[],[],[],[],[],[],[],[],"['October 13, 2016']",['Estimate'],"['October 12, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,568,['NCT02913560'],[],[],[],[],[],[],[],[],[],"['September 23, 2016']",['Estimate'],"['September 22, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,569,['NCT02911376'],[],[],[],[],[],[],[],[],[],"['September 22, 2016']",['Estimate'],"['September 21, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,570,['NCT02910674'],[],[],[],[],[],[],[],[],[],"['September 22, 2016']",['Estimate'],"['September 20, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,571,['NCT02907203'],[],[],[],[],[],[],[],[],[],"['January 28, 2020']",['Actual'],"['January 24, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,572,['NCT02904382'],[],[],[],[],[],[],[],[],[],"['May 30, 2019']",['Actual'],"['May 29, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,573,['NCT02888626'],[],[],[],[],[],[],[],[],[],"['February 5, 2018']",['Actual'],"['February 1, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,574,['NCT02872844'],[],[],[],[],[],[],[],[],[],"['April 20, 2018']",['Actual'],"['April 18, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,575,['NCT02870959'],[],[],[],[],[],[],[],[],[],"['October 31, 2019']",['Actual'],"['October 17, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,576,['NCT02870881'],[],[],[],[],[],[],[],[],[],"['October 18, 2019']",['Actual'],"['October 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,577,['NCT02863796'],[],[],[],[],[],[],[],[],[],"['June 25, 2019']",['Actual'],"['June 21, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,578,['NCT02863432'],[],[],[],[],[],[],[],[],[],"['June 2, 2017']",['Actual'],"['June 1, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,579,['NCT02862080'],[],[],[],[],[],[],[],[],[],"['May 14, 2018']",['Actual'],"['May 10, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,580,['NCT02858089'],[],[],[],[],[],[],[],[],[],"['March 6, 2017']",['Actual'],"['March 2, 2017']",[],['[Redacted]'],[],[],[],[],[]
0,581,['NCT02856490'],[],[],[],[],[],[],[],[],[],"['August 14, 2018']",['Actual'],"['August 10, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,582,['NCT02849847'],[],[],[],[],[],[],[],[],[],"['July 29, 2016']",['Estimate'],"['July 26, 2016']",[],['[Redacted]'],[],[],[],[],[]
0,583,['NCT02842970'],[],[],[],[],[],[],[],[],[],"['February 28, 2020']",['Actual'],"['February 26, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,584,['NCT02841397'],[],[],[],[],[],[],[],[],[],"['October 11, 2018']",['Actual'],"['October 9, 2018']",[],['[Redacted]'],[],[],[],[],[]
0,585,['NCT02833571'],[],[],[],[],[],[],[],[],[],"['August 20, 2019']",['Actual'],"['August 16, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,586,['NCT02811328'],[],[],[],[],[],[],[],[],[],"['October 18, 2019']",['Actual'],"['October 7, 2019']",[],['[Redacted]'],[],[],[],[],[]
0,587,['NCT02810080'],[],[],[],[],[],[],[],[],[],"['March 20, 2020']",['Actual'],"['March 19, 2020']",[],['[Redacted]'],[],[],[],[],[]
0,588,['NCT02805933'],[],[],[],[],[],[],[],[],[],"['October 17, 2018']",['Actual'],"['October 15, 2018']",[],['[Redacted]'],[],[],[],[],[]
