,Rank,NCTId,ConditionAncestorTerm,ConditionBrowseBranchAbbrev,ConditionBrowseBranchName,ConditionBrowseLeafAsFound,ConditionBrowseLeafId,ConditionBrowseLeafName,ConditionBrowseLeafRelevance,ConditionMeshId,ConditionMeshTerm,DelayedPosting,DesignAllocation,DesignInterventionModel,DesignInterventionModelDescription,DesignMasking,DesignMaskingDescription,DesignObservationalModel,DesignPrimaryPurpose,DesignTimePerspective,DesignWhoMasked
0,42,['NCT02395536'],"['Heart Diseases', 'Cardiovascular Diseases', 'Pathologic Processes']","['BC14', 'BC23', 'All']","['Heart and Blood Diseases', 'Symptoms and General Pathology', 'All Conditions']",['Arrhythmia'],"['M3034', 'M8002']","['Arrhythmias, Cardiac', 'Heart Diseases']","['high', 'low']",['D000001145'],"['Arrhythmias, Cardiac']",[],['Randomized'],['Parallel Assignment'],[],['None (Open Label)'],['The site of the Reveal LINQ insertion was randomized. Therefore it was not possible to blind the subject or the investigator.'],[],['Health Services Research'],[],[]
0,43,['NCT03628235'],"['Basal Ganglia Diseases', 'Brain Diseases', 'Central Nervous System Diseases', 'Nervous System Diseases', 'Dementia', 'Chorea', 'Dyskinesias', 'Movement Disorders', 'Heredodegenerative Disorders, Nervous System', 'Neurodegenerative Diseases', 'Genetic Diseases, Inborn', 'Cognition Disorders', 'Neurocognitive Disorders', 'Mental Disorders']","['BC10', 'BC16', 'BXM', 'All', 'BC04', 'BC17', 'BC23', 'Rare']","['Nervous System Diseases', 'Diseases and Abnormalities at or Before Birth', 'Behaviors and Mental Disorders', 'All Conditions', 'Cancers and Other Neoplasms', 'Skin and Connective Tissue Diseases', 'Symptoms and General Pathology', 'Rare Diseases']","[""Huntington's Disease"", ""Huntington's Disease""]","['M8458', 'M24190', 'M14941', 'M3355', 'M3786', 'M4325', 'M5487', 'M4642', 'M21158', 'M10612', 'M20676', 'M20142', 'M22270', 'M4884', 'M20420', 'M3396', 'M13056', 'T2858']","['Huntington Disease', 'Ganglion Cysts', 'Synovial Cyst', 'Basal Ganglia Diseases', 'Brain Diseases', 'Central Nervous System Diseases', 'Dementia', 'Chorea', 'Dyskinesias', 'Movement Disorders', 'Heredodegenerative Disorders, Nervous System', 'Neurodegenerative Diseases', 'Genetic Diseases, Inborn', 'Cognition Disorders', 'Neurocognitive Disorders', 'Mental Disorders', 'Psychotic Disorders', 'Huntington Disease']","['high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'high']",['D000006816'],['Huntington Disease'],[],[],[],[],[],[],['Other'],[],['Prospective'],[]
0,44,['NCT02787538'],"['Joint Diseases', 'Musculoskeletal Diseases', 'Rheumatic Diseases', 'Connective Tissue Diseases', 'Autoimmune Diseases', 'Immune System Diseases']","['BC05', 'All', 'BC17', 'BC20']","['Muscle, Bone, and Cartilage Diseases', 'All Conditions', 'Skin and Connective Tissue Diseases', 'Immune System Diseases']","['Arthritis', 'Rheumatoid Arthritis']","['M3057', 'M3061', 'M9204', 'M10680', 'M13628', 'M4906', 'M5047', 'M3210', 'M8783']","['Arthritis', 'Arthritis, Rheumatoid', 'Joint Diseases', 'Musculoskeletal Diseases', 'Rheumatic Diseases', 'Collagen Diseases', 'Connective Tissue Diseases', 'Autoimmune Diseases', 'Immune System Diseases']","['high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'low']","['D000001168', 'D000001172']","['Arthritis', 'Arthritis, Rheumatoid']",[],['Randomized'],['Parallel Assignment'],[],['Single'],[],[],['Supportive Care'],[],['Outcomes Assessor']
0,45,['NCT01290393'],['Pregnancy Complications'],"['BC01', 'All', 'BXS']","['Bacterial and Fungal Diseases', 'All Conditions', 'Urinary Tract, Sexual Organs, and Pregnancy Conditions']",['Spontaneous Abortion'],"['M8866', 'M4951', 'M21', 'M12710']","['Infection', 'Communicable Diseases', 'Abortion, Spontaneous', 'Pregnancy Complications']","['low', 'low', 'high', 'low']",['D000000022'],"['Abortion, Spontaneous']",[],[],[],[],[],[],['Cohort'],[],['Prospective'],[]
0,46,['NCT04263311'],"['Vascular Diseases', 'Cardiovascular Diseases']","['BC18', 'BC19', 'All', 'BC14']","['Nutritional and Metabolic Diseases', 'Gland and Hormone Related Diseases', 'All Conditions', 'Heart and Blood Diseases']",['Hypertension'],"['M5698', 'M8607', 'M15983']","['Diabetes Mellitus', 'Hypertension', 'Vascular Diseases']","['low', 'high', 'low']",['D000006973'],['Hypertension'],[],['Randomized'],['Parallel Assignment'],[],['None (Open Label)'],[],[],['Treatment'],[],[]
0,47,['NCT00875641'],"['Reoviridae Infections', 'RNA Virus Infections', 'Virus Diseases']","['BC01', 'All', 'BC02']","['Bacterial and Fungal Diseases', 'All Conditions', 'Viral Diseases']","['Infections, Rotavirus']","['M8866', 'M4951', 'M13803', 'M16105', 'M13732']","['Infection', 'Communicable Diseases', 'Rotavirus Infections', 'Virus Diseases', 'RNA Virus Infections']","['low', 'low', 'high', 'low', 'low']",['D000012400'],['Rotavirus Infections'],[],[],[],[],[],[],['Cohort'],[],['Other'],[]
0,48,['NCT03199846'],"['Neuroendocrine Tumors', 'Neuroectodermal Tumors', 'Neoplasms, Germ Cell and Embryonal', 'Neoplasms by Histologic Type', 'Neoplasms', 'Neoplasms, Nerve Tissue', 'Nevi and Melanomas']","['BC04', 'All', 'Rare']","['Cancers and Other Neoplasms', 'All Conditions', 'Rare Diseases']",['Melanoma'],"['M10111', 'M19079', 'M18428', 'M18971', 'M10901', 'M10898', 'M10908', 'M11031', 'M11029', 'M19054', 'T4102', 'T4103']","['Melanoma', 'Neuroendocrine Tumors', 'Neuroectodermal Tumors', 'Neuroectodermal Tumors, Primitive', 'Neoplasms, Germ Cell and Embryonal', 'Neoplasms by Histologic Type', 'Neoplasms, Nerve Tissue', 'Nevus, Pigmented', 'Nevus', 'Nevi and Melanomas', 'Neuroendocrine Tumor', 'Neuroepithelioma']","['high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",['D000008545'],['Melanoma'],[],[],[],[],[],[],['Cohort'],[],['Retrospective'],[]
0,49,['NCT04587245'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Cohort'],[],['Retrospective'],[]
0,50,['NCT02773979'],"['Protozoan Infections', 'Parasitic Diseases']","['BC01', 'All', 'BC03', 'Rare']","['Bacterial and Fungal Diseases', 'All Conditions', 'Parasitic Diseases', 'Rare Diseases']","['Malaria', 'Malaria']","['M8866', 'M4951', 'M9863', 'M12971', 'M11768', 'T3576']","['Infection', 'Communicable Diseases', 'Malaria', 'Protozoan Infections', 'Parasitic Diseases', 'Malaria']","['low', 'low', 'high', 'low', 'low', 'high']",['D000008288'],['Malaria'],[],['Randomized'],['Parallel Assignment'],[],['Double'],[],[],['Prevention'],[],"['Participant', 'Investigator']"
0,51,['NCT03274726'],['Nutrition Disorders'],"['BC18', 'All', 'BC15']","['Nutritional and Metabolic Diseases', 'All Conditions', 'Blood and Lymph Conditions']",['Nutritional Deficiency'],"['M23893', 'M19441', 'M11267']","['Malnutrition', 'Anemia, Iron-Deficiency', 'Nutrition Disorders']","['high', 'low', 'low']",['D000044342'],['Malnutrition'],[],[],[],[],[],[],['Other'],[],['Cross-Sectional'],[]
0,52,['NCT01283828'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['Cohort'],[],['Prospective'],[]
0,53,['NCT04191824'],['Urologic Diseases'],"['BXS', 'All']","['Urinary Tract, Sexual Organs, and Pregnancy Conditions', 'All Conditions']",['Renal Disease'],"['M9281', 'M15902']","['Kidney Diseases', 'Urologic Diseases']","['high', 'low']",['D000007674'],['Kidney Diseases'],[],['Randomized'],['Parallel Assignment'],['Immediate versus delayed return of Apolipoprotein L1 (APOL1) gene testing results to provider and participant.'],['None (Open Label)'],[],[],['Treatment'],[],[]
0,54,['NCT03197688'],"['Vascular Diseases', 'Cardiovascular Diseases']","['BC14', 'All', 'Rare']","['Heart and Blood Diseases', 'All Conditions', 'Rare Diseases']","['Arterial Hypertension', 'Pulmonary Arterial Hypertension']","['M8607', 'M15983', 'T4818']","['Hypertension', 'Vascular Diseases', 'Pulmonary Arterial Hypertension']","['high', 'low', 'high']",['D000006973'],['Hypertension'],[],[],[],[],[],[],['Cohort'],[],['Retrospective'],[]
0,55,['NCT02813577'],"['Pathological Conditions, Anatomical', 'Vascular Diseases', 'Cardiovascular Diseases']","['BC23', 'All', 'BC14']","['Symptoms and General Pathology', 'All Conditions', 'Heart and Blood Diseases']","['Stenosis', 'Artery Occlusion']","['M5058', 'M3046', 'M21103', 'M15983']","['Constriction, Pathologic', 'Arterial Occlusive Diseases', 'Pathological Conditions, Anatomical', 'Vascular Diseases']","['high', 'high', 'low', 'low']","['D000001157', 'D000003251']","['Arterial Occlusive Diseases', 'Constriction, Pathologic']",[],['N/A'],['Single Group Assignment'],[],['None (Open Label)'],[],[],['Treatment'],[],[]
0,56,['NCT00666380'],"['Protozoan Infections', 'Parasitic Diseases']","['BC03', 'All', 'BC01', 'Rare']","['Parasitic Diseases', 'All Conditions', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Malaria', 'Malaria']","['M17716', 'M9863', 'M8866', 'M4951', 'M12971', 'M11768', 'T3576']","['Malaria, Falciparum', 'Malaria', 'Infection', 'Communicable Diseases', 'Protozoan Infections', 'Parasitic Diseases', 'Malaria']","['low', 'high', 'low', 'low', 'low', 'low', 'high']",['D000008288'],['Malaria'],[],['Non-Randomized'],['Parallel Assignment'],[],['None (Open Label)'],[],[],['Prevention'],[],[]
0,57,['NCT01287247'],"['Dyskinesias', 'Neurologic Manifestations', 'Nervous System Diseases', 'Movement Disorders', 'Central Nervous System Diseases', 'Eyelid Diseases', 'Eye Diseases']","['BC10', 'BC23', 'All', 'BC11', 'Rare']","['Nervous System Diseases', 'Symptoms and General Pathology', 'All Conditions', 'Eye Diseases', 'Rare Diseases']","['Dystonia', 'Dystonia', 'Blepharospasm', 'Cervical Dystonia', 'Cervical Dystonia', 'Blepharospasm']","['M6178', 'M21159', 'M3627', 'M15441', 'M21158', 'M10987', 'M10612', 'M4325', 'M6867', 'M6854', 'T1077', 'T715']","['Dystonia', 'Dystonic Disorders', 'Blepharospasm', 'Torticollis', 'Dyskinesias', 'Neurologic Manifestations', 'Movement Disorders', 'Central Nervous System Diseases', 'Eyelid Diseases', 'Eye Diseases', 'Cervical Dystonia', 'Benign Essential Blepharospasm']","['high', 'high', 'high', 'high', 'low', 'low', 'low', 'low', 'low', 'low', 'high', 'high']","['D000004421', 'D000020821', 'D000014103', 'D000001764']","['Dystonia', 'Dystonic Disorders', 'Torticollis', 'Blepharospasm']",[],[],[],[],[],[],['Cohort'],[],['Prospective'],[]
0,58,['NCT04163341'],"['Pathologic Processes', 'Trauma and Stressor Related Disorders', 'Mental Disorders', 'Chemically-Induced Disorders']","['BXM', 'All', 'BC02', 'BC20', 'BC25', 'BC26']","['Behaviors and Mental Disorders', 'All Conditions', 'Viral Diseases', 'Immune System Diseases', 'Substance Related Disorders', 'Wounds and Injuries']","['Post Traumatic Stress Disorder', 'Traumatic Stress Disorder', 'Substance Use Disorders']","['M5641', 'M5644', 'M2905', 'M16833', 'M14686', 'M23503', 'M2103', 'M20421', 'M16268', 'M222', 'M3396', 'M13056', 'M28889']","['Depression', 'Depressive Disorder', 'Anxiety Disorders', 'HIV Infections', 'Stress Disorders, Post-Traumatic', 'Stress Disorders, Traumatic', 'Acquired Immunodeficiency Syndrome', 'Substance-Related Disorders', 'Wounds and Injuries', 'Trauma and Stressor Related Disorders', 'Mental Disorders', 'Psychotic Disorders', 'Chemically-Induced Disorders']","['low', 'low', 'low', 'low', 'high', 'high', 'low', 'high', 'low', 'low', 'low', 'low', 'low']","['D000004194', 'D000019966', 'D000040921', 'D000013313']","['Disease', 'Substance-Related Disorders', 'Stress Disorders, Traumatic', 'Stress Disorders, Post-Traumatic']",[],['Randomized'],['Parallel Assignment'],[],['Double'],[],[],['Treatment'],[],"['Investigator', 'Outcomes Assessor']"
0,59,['NCT02987335'],"['Glucose Metabolism Disorders', 'Metabolic Diseases', 'Endocrine System Diseases', 'Nutrition Disorders']","['BC18', 'All', 'BC19']","['Nutritional and Metabolic Diseases', 'All Conditions', 'Gland and Hormone Related Diseases']","['Malnutrition', 'Diabetes']","['M23893', 'M5698', 'M10222', 'M23990', 'M6445', 'M11267']","['Malnutrition', 'Diabetes Mellitus', 'Metabolic Diseases', 'Glucose Metabolism Disorders', 'Endocrine System Diseases', 'Nutrition Disorders']","['high', 'high', 'low', 'low', 'low', 'low']","['D000003920', 'D000044342']","['Diabetes Mellitus', 'Malnutrition']",[],[],[],[],[],[],['Case-Control'],[],['Prospective'],[]
0,60,['NCT02867722'],"['Skin Diseases', 'Precancerous Conditions', 'Neoplasms', 'Neoplasms by Site']","['BC17', 'All', 'BC04']","['Skin and Connective Tissue Diseases', 'All Conditions', 'Cancers and Other Neoplasms']","['Keratosis', 'Skin Cancer', 'Actinic Keratosis']","['M9251', 'M14264', 'M26855', 'M14257', 'M12694']","['Keratosis', 'Skin Neoplasms', 'Keratosis, Actinic', 'Skin Diseases', 'Precancerous Conditions']","['high', 'high', 'high', 'low', 'low']","['D000055623', 'D000012878', 'D000007642']","['Keratosis, Actinic', 'Skin Neoplasms', 'Keratosis']",[],['Non-Randomized'],['Single Group Assignment'],[],['None (Open Label)'],[],[],['Treatment'],[],[]
0,61,['NCT03276637'],"['Disease Attributes', 'Pathologic Processes']","['BC23', 'All']","['Symptoms and General Pathology', 'All Conditions']","['Predisposition', 'Genetic Predisposition to Disease']","['M5963', 'M20459', 'M21284']","['Disease Susceptibility', 'Genetic Predisposition to Disease', 'Disease Attributes']","['high', 'high', 'low']","['D000004198', 'D000020022']","['Disease Susceptibility', 'Genetic Predisposition to Disease']",[],['N/A'],['Single Group Assignment'],"['Whole exome sequencing (WES) will be performed on 75 ostensibly healthy, active-duty Airmen (patient-participants) who receive medical care in military Primary Care, Internal Medicine and/or Family Practice settings who in their baseline survey expressed interest in receiving WES. Military healthcare providers who have received brief genomics traning will return results to the patient-participants and the WES reports will be permanently integrated into their electronic medical record.']",['None (Open Label)'],[],[],['Health Services Research'],[],[]
0,62,['NCT03192891'],"['Pathologic Processes', 'Heart Diseases', 'Cardiovascular Diseases', 'Vascular Diseases']","['BC14', 'All', 'BC23']","['Heart and Blood Diseases', 'All Conditions', 'Symptoms and General Pathology']","['Myocardial Ischemia', 'Ischemia']","['M5129', 'M18089', 'M9126', 'M8002', 'M15983']","['Coronary Artery Disease', 'Myocardial Ischemia', 'Ischemia', 'Heart Diseases', 'Vascular Diseases']","['low', 'high', 'high', 'low', 'low']","['D000017202', 'D000007511']","['Myocardial Ischemia', 'Ischemia']",[],[],[],[],[],[],['Case-Only'],[],['Retrospective'],[]
0,63,['NCT03373045'],"['Bronchial Diseases', 'Respiratory Tract Diseases', 'Lung Diseases, Obstructive', 'Lung Diseases', 'Respiratory Hypersensitivity', 'Hypersensitivity, Immediate', 'Hypersensitivity', 'Immune System Diseases']","['BC08', 'BC20', 'All']","['Respiratory Tract (Lung and Bronchial) Diseases', 'Immune System Diseases', 'All Conditions']",['Asthma'],"['M3137', 'M3840', 'M13560', 'M9751', 'M9753', 'M8601', 'M13550', 'M8603', 'M8783']","['Asthma', 'Bronchial Diseases', 'Respiratory Tract Diseases', 'Lung Diseases', 'Lung Diseases, Obstructive', 'Hypersensitivity', 'Respiratory Hypersensitivity', 'Hypersensitivity, Immediate', 'Immune System Diseases']","['high', 'low', 'low', 'low', 'low', 'low', 'low', 'low', 'low']",['D000001249'],['Asthma'],[],[],[],[],[],[],['Cohort'],[],['Prospective'],[]
0,64,['NCT04229212'],"['Wounds and Injuries', 'Leg Injuries', 'Hip Injuries']","['BC26', 'All']","['Wounds and Injuries', 'All Conditions']","['Fracture', 'Femur Fracture', 'Intertrochanteric Fractures']","['M24957', 'M6985', 'M8279', 'M16268', 'M9464', 'M21689']","['Fractures, Bone', 'Femoral Fractures', 'Hip Fractures', 'Wounds and Injuries', 'Leg Injuries', 'Hip Injuries']","['high', 'high', 'high', 'low', 'low', 'low']","['D000050723', 'D000005264', 'D000006620']","['Fractures, Bone', 'Femoral Fractures', 'Hip Fractures']",[],['Randomized'],['Parallel Assignment'],"['This single center study was performed between May 2018 and April 2019. All the 60 patients who were treated with a PFNA system (Depuy Synthes®, Proximal Femoral Nail Antirotation (II), Solothurn, Switzerland) were consecutively included. The investigators established a table of random numbers, which was readily generated by computer 15, and divided participants into the drained and undrained groups based on their arrival time to our hospital.']",['Single'],"['One independent observer who was not involved with the treatment performed the clinical assessments and laboratory data collection during the preoperative and intraoperative periods and on postoperative days 1, 2, and 4 (during admission) and on postoperative day 10 for suture removal.']",[],['Treatment'],[],['Outcomes Assessor']
0,65,['NCT02848781'],"['Pathologic Processes', 'Arrhythmias, Cardiac', 'Heart Diseases', 'Cardiovascular Diseases', 'Cardiac Conduction System Disease', 'Heart Arrest', 'Death, Sudden']","['BC14', 'BC23', 'All']","['Heart and Blood Diseases', 'Symptoms and General Pathology', 'All Conditions']","['Tachycardia', 'Ventricular Tachycardia', 'Sudden Cardiac Death', 'Cardiac Death']","['M14967', 'M18071', 'M17701', 'M5428', 'M5430', 'M3034', 'M8002', 'M1472', 'M7994']","['Tachycardia', 'Tachycardia, Ventricular', 'Death, Sudden, Cardiac', 'Death', 'Death, Sudden', 'Arrhythmias, Cardiac', 'Heart Diseases', 'Cardiac Conduction System Disease', 'Heart Arrest']","['high', 'high', 'high', 'high', 'low', 'low', 'low', 'low', 'low']","['D000013610', 'D000017180', 'D000016757', 'D000003643']","['Tachycardia', 'Tachycardia, Ventricular', 'Death, Sudden, Cardiac', 'Death']",[],['Randomized'],['Parallel Assignment'],[],['None (Open Label)'],[],[],['Treatment'],[],[]
0,66,['NCT00385047'],"['Protozoan Infections', 'Parasitic Diseases']","['BC03', 'All', 'BC01', 'Rare']","['Parasitic Diseases', 'All Conditions', 'Bacterial and Fungal Diseases', 'Rare Diseases']","['Malaria', 'Malaria']","['M9863', 'M8866', 'M4951', 'M12971', 'M11768', 'T3576']","['Malaria', 'Infection', 'Communicable Diseases', 'Protozoan Infections', 'Parasitic Diseases', 'Malaria']","['high', 'low', 'low', 'low', 'low', 'high']",['D000008288'],['Malaria'],[],['Randomized'],['Parallel Assignment'],[],['Quadruple'],[],[],['Prevention'],[],"['Participant', 'Care Provider', 'Investigator', 'Outcomes Assessor']"
0,67,['NCT02993120'],"['Lipid Metabolism Disorders', 'Metabolic Diseases']","['BC18', 'All']","['Nutritional and Metabolic Diseases', 'All Conditions']",['Dyslipidemia'],"['M24768', 'M25616', 'M10222']","['Dyslipidemias', 'Lipid Metabolism Disorders', 'Metabolic Diseases']","['high', 'low', 'low']",['D000050171'],['Dyslipidemias'],[],[],[],[],[],[],['Cohort'],[],['Other'],[]
0,68,['NCT03045120'],"['Neoplasms by Histologic Type', 'Neoplasms', 'Myeloproliferative Disorders', 'Bone Marrow Diseases', 'Hematologic Diseases']","['BC04', 'All', 'BC15', 'Rare']","['Cancers and Other Neoplasms', 'All Conditions', 'Blood and Lymph Conditions', 'Rare Diseases']","['Leukemia', 'Myeloid Leukemia', 'Chronic Myeloid Leukemia', 'Chronic Phase Chronic Myeloid Leukemia', 'Myeloid Leukemia', 'Chronic Myeloid Leukemia']","['M9528', 'M9538', 'M16706', 'M16708', 'M10898', 'M10732', 'M3716', 'M8073', 'T4006', 'T1314', 'T1316']","['Leukemia', 'Leukemia, Myeloid', 'Leukemia, Myelogenous, Chronic, BCR-ABL Positive', 'Leukemia, Myeloid, Chronic-Phase', 'Neoplasms by Histologic Type', 'Myeloproliferative Disorders', 'Bone Marrow Diseases', 'Hematologic Diseases', 'Myeloid Leukemia', 'Chronic Myeloid Leukemia', 'Chronic Myeloproliferative Disorders']","['high', 'high', 'high', 'high', 'low', 'low', 'low', 'low', 'high', 'high', 'low']","['D000007938', 'D000007951', 'D000015464', 'D000015466']","['Leukemia', 'Leukemia, Myeloid', 'Leukemia, Myelogenous, Chronic, BCR-ABL Positive', 'Leukemia, Myeloid, Chronic-Phase']",[],[],[],[],[],[],['Cohort'],[],['Prospective'],[]
