,Rank,NCTId,InterventionArmGroupLabel,InterventionBrowseBranchAbbrev,InterventionBrowseBranchName,InterventionBrowseLeafAsFound,InterventionBrowseLeafId,InterventionBrowseLeafName,InterventionBrowseLeafRelevance,InterventionDescription,InterventionMeshId,InterventionMeshTerm,InterventionName,InterventionOtherName,InterventionType,IsFDARegulatedDevice,IsFDARegulatedDrug,IsPPSD,IsUSExport,IsUnapprovedDevice,Keyword
0,359,['NCT03925545'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,360,['NCT03920280'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,361,['NCT03918928'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,362,['NCT03912584'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,363,['NCT03911700'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,364,['NCT03898778'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,365,['NCT03897751'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,366,['NCT03897712'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,367,['NCT03895034'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,368,['NCT03888352'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,369,['NCT03872609'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,370,['NCT03872466'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,371,['NCT03871179'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,372,['NCT03864848'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,373,['NCT03864081'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,374,['NCT03862300'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,375,['NCT03858140'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,376,['NCT03851510'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,377,['NCT03839199'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,378,['NCT03835026'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,379,['NCT03812679'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,380,['NCT03805074'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,381,['NCT03799549'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,382,['NCT03790046'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,383,['NCT03789669'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,384,['NCT03788551'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,385,['NCT03782116'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,386,['NCT03779984'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,387,['NCT03771521'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,388,['NCT03771352'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,389,['NCT03764254'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,390,['NCT03748823'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,391,['NCT03748771'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,392,['NCT03748316'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,393,['NCT03748264'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,394,['NCT03736798'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,395,['NCT03730480'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,396,['NCT03729024'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,397,['NCT03728309'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,398,['NCT03716492'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,399,['NCT03713281'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,400,['NCT03708393'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,401,['NCT03706430'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,402,['NCT03704636'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,403,['NCT03700372'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,404,['NCT03700047'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,405,['NCT03696316'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,406,['NCT03692741'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,407,['NCT03685136'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,408,['NCT03682432'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,409,['NCT03681886'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,410,['NCT03681496'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,411,['NCT03678103'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,412,['NCT03677388'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,413,['NCT03670277'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,414,['NCT03663010'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,415,['NCT03642431'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,416,['NCT03641937'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,417,['NCT03631550'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,418,['NCT03628898'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,419,['NCT03617822'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,420,['NCT03614130'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,421,['NCT03613363'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,422,['NCT03611101'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,423,['NCT03604900'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,424,['NCT03604562'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,425,['NCT03604432'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,426,['NCT03601182'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,427,['NCT03600194'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,428,['NCT03599271'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,429,['NCT03589911'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,430,['NCT03586167'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,431,['NCT03578302'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,432,['NCT03574259'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,433,['NCT03564366'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,434,['NCT03560141'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,435,['NCT03550807'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,436,['NCT03540576'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,437,['NCT03538561'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,438,['NCT03525704'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,439,['NCT03523208'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,440,['NCT03508778'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,441,['NCT03502200'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,442,['NCT03500341'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,443,['NCT03497910'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,444,['NCT03488849'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,445,['NCT03488238'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,446,['NCT03482297'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,447,['NCT03477370'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,448,['NCT03467204'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,449,['NCT03465514'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,450,['NCT03462576'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,451,['NCT03451786'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,452,['NCT03442842'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,453,['NCT03441971'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,454,['NCT03441880'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,455,['NCT03441477'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,456,['NCT03439189'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,457,['NCT03435224'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,458,['NCT03435211'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,459,['NCT03431883'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,460,['NCT03423251'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,461,['NCT03421145'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,462,['NCT03418545'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,463,['NCT03408444'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,464,['NCT03388138'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,465,['NCT03384381'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,466,['NCT03372434'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,467,['NCT03372343'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,468,['NCT03371160'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,469,['NCT03366194'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,470,['NCT03351192'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,471,['NCT03345121'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,472,['NCT03345017'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,473,['NCT03339388'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,474,['NCT03336944'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,475,['NCT03329794'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,476,['NCT03323515'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,477,['NCT03315117'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,478,['NCT03299933'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,479,['NCT03275532'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,480,['NCT03272308'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,481,['NCT03269097'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,482,['NCT03268356'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,483,['NCT03268265'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,484,['NCT03267134'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,485,['NCT03257410'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,486,['NCT03251079'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,487,['NCT03246503'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,488,['NCT03242148'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,489,['NCT03239574'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,490,['NCT03236519'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,491,['NCT03235791'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,492,['NCT03233945'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,493,['NCT03230877'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,494,['NCT03230747'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,495,['NCT03219567'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,496,['NCT03198988'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,497,['NCT03190564'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,498,['NCT03182660'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,499,['NCT03172949'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,500,['NCT03150407'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,501,['NCT03148613'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,502,['NCT03147820'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,503,['NCT03147482'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,504,['NCT03147417'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,505,['NCT03143127'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,506,['NCT03142594'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,507,['NCT03142581'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,508,['NCT03138369'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,509,['NCT03138343'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,510,['NCT03134989'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,511,['NCT03132363'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,512,['NCT03132350'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,513,['NCT03129152'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,514,['NCT03128840'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,515,['NCT03128632'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,516,['NCT03127566'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,517,['NCT03127540'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,518,['NCT03127527'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,519,['NCT03127501'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,520,['NCT03127488'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,521,['NCT03125135'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,522,['NCT03125122'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,523,['NCT03125109'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,524,['NCT03125096'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,525,['NCT03125044'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,526,['NCT03124992'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,527,['NCT03124953'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,528,['NCT03124940'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,529,['NCT03124888'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,530,['NCT03124849'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,531,['NCT03124810'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,532,['NCT03124745'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,533,['NCT03124732'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,534,['NCT03124719'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,535,['NCT03124706'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,536,['NCT03124264'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,537,['NCT03124251'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,538,['NCT03123380'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,539,['NCT03123341'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,540,['NCT03122379'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,541,['NCT03120702'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,542,['NCT03100760'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,543,['NCT03098602'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,544,['NCT03073148'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,545,['NCT03072186'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,546,['NCT03066063'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,547,['NCT03038074'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,548,['NCT03035318'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,549,['NCT03034902'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,550,['NCT03021707'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,551,['NCT03021473'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,552,['NCT03019107'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,553,['NCT03017742'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,554,['NCT03003767'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,555,['NCT02995421'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,556,['NCT02986789'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,557,['NCT02972892'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,558,['NCT02970799'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,559,['NCT02966210'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,560,['NCT02957071'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,561,['NCT02956928'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,562,['NCT02948751'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,563,['NCT02938637'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,564,['NCT02922621'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,565,['NCT02919566'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,566,['NCT02918942'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,567,['NCT02916823'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,568,['NCT02913560'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,569,['NCT02911376'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,570,['NCT02910674'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,571,['NCT02907203'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,572,['NCT02904382'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,573,['NCT02888626'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,574,['NCT02872844'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,575,['NCT02870959'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,576,['NCT02870881'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,577,['NCT02863796'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,578,['NCT02863432'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,579,['NCT02862080'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,580,['NCT02858089'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,581,['NCT02856490'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,582,['NCT02849847'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,583,['NCT02842970'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,584,['NCT02841397'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,585,['NCT02833571'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,586,['NCT02811328'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,587,['NCT02810080'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,588,['NCT02805933'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,589,['NCT02805777'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,590,['NCT02800057'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,591,['NCT02799342'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,592,['NCT02799329'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,593,['NCT02795689'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,594,['NCT02787343'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,595,['NCT02784431'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,596,['NCT02771119'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,597,['NCT02764580'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,598,['NCT02761759'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,599,['NCT02756260'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,600,['NCT02746289'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,601,['NCT02746120'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,602,['NCT02719444'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,603,['NCT02716155'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,604,['NCT02712931'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,605,['NCT02711254'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,606,['NCT02699021'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,607,['NCT02698787'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,608,['NCT02698397'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,609,['NCT02697604'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,610,['NCT02686450'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,611,['NCT02684110'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,612,['NCT02680964'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,613,['NCT02680860'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,614,['NCT02662049'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,615,['NCT02638883'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,616,['NCT02634996'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,617,['NCT02634554'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,618,['NCT02634125'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,619,['NCT02631213'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,620,['NCT02626624'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,621,['NCT02624739'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,622,['NCT02622919'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
0,623,['NCT02599519'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
